CustomerKey,GeographyKey,CustomerLabel,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CustomerType,CompanyName
629,582,11628,NULL,Mariah,M,Wood,0,1972-05-17,S,NULL,F,mariah6@adventure-works.com,40000.00,1,0,Graduate Degree,Skilled Manual,1,0,4088 Mills Place,NULL,662-555-0125,2002-03-15,Person,NULL
630,667,11629,NULL,Isaiah,D,Wright,0,1971-02-08,S,NULL,M,isaiah45@adventure-works.com,40000.00,4,4,High School,Skilled Manual,1,3,7501 Sandy Cove Lane,NULL,525-555-0190,2002-03-28,Person,NULL
631,693,11630,NULL,Haley,NULL,Powell,0,1971-12-25,M,NULL,F,haley27@adventure-works.com,60000.00,1,0,Graduate Degree,Skilled Manual,1,0,418 Alfred Avenue,NULL,200-555-0198,2002-03-24,Person,NULL
632,499,11631,NULL,Antonio,C,Bennett,0,1971-02-13,M,NULL,M,antonio1@adventure-works.com,60000.00,1,1,Graduate Degree,Skilled Manual,1,0,6200 Mt. Pisgah,NULL,380-555-0192,2003-08-11,Person,NULL
633,647,11632,NULL,Alexandra,D,Jenkins,0,1971-05-06,M,NULL,F,alexandra30@adventure-works.com,60000.00,1,1,Graduate Degree,Skilled Manual,1,0,346 Sutcliffe Pl.,NULL,664-555-0121,2003-08-03,Person,NULL
634,597,11633,NULL,Thomas,NULL,Anderson,0,1972-05-26,M,NULL,M,thomas71@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,0,8307 Monument Blvd.,NULL,315-555-0121,2004-05-16,Person,NULL
635,537,11634,NULL,Samuel,NULL,Collins,0,1972-06-12,M,NULL,M,samuel33@adventure-works.com,60000.00,1,0,Graduate Degree,Skilled Manual,1,0,2240 Inverness Dr.,NULL,385-555-0179,2003-09-12,Person,NULL
636,430,11635,NULL,Darrell,NULL,Chande,0,1972-08-14,M,NULL,M,darrell4@adventure-works.com,60000.00,1,0,Graduate Degree,Skilled Manual,1,0,3767 Banana Court,NULL,455-555-0152,2003-08-12,Person,NULL
637,472,11636,NULL,Kimberly,K,Cox,0,1972-12-22,S,NULL,F,kimberly14@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,752 Shuey Ave,NULL,383-555-0177,2004-03-14,Person,NULL
638,653,11637,NULL,Morgan,NULL,Hernandez,0,1972-08-14,M,NULL,F,morgan15@adventure-works.com,70000.00,1,0,Graduate Degree,Professional,1,0,3767 Benet Court,NULL,379-555-0153,2003-08-12,Person,NULL
639,658,11638,NULL,Antonio,E,Powell,0,1972-03-12,M,NULL,M,antonio8@adventure-works.com,70000.00,1,0,Graduate Degree,Professional,1,0,1328 Huntleigh Dr.,NULL,966-555-0128,2004-04-21,Person,NULL
640,658,11639,NULL,Angelica,NULL,Perry,0,1972-12-23,M,NULL,F,angelica7@adventure-works.com,70000.00,1,0,Graduate Degree,Professional,1,0,4059 High Street,NULL,936-555-0157,2004-05-12,Person,NULL
641,647,11640,NULL,Chloe,A,Wilson,0,1970-05-03,M,NULL,F,chloe40@adventure-works.com,50000.00,1,1,Bachelors,Skilled Manual,1,0,8885 Alta Vista,NULL,748-555-0137,2003-09-16,Person,NULL
642,467,11641,NULL,James,D,Chen,0,1970-08-12,M,NULL,M,james41@adventure-works.com,50000.00,1,1,Bachelors,Skilled Manual,1,0,3797 Baird Court,NULL,143-555-0119,2003-08-03,Person,NULL
643,671,11642,NULL,Morgan,T,Hughes,0,1970-12-26,M,NULL,F,morgan81@adventure-works.com,50000.00,1,1,Bachelors,Skilled Manual,1,1,3441 Wellington Ct.,NULL,165-555-0182,2003-08-13,Person,NULL
644,597,11643,NULL,Naomi,L,Munoz,0,1970-07-27,M,NULL,F,naomi7@adventure-works.com,50000.00,1,1,Bachelors,Skilled Manual,1,1,316 Rose Ann Ave,NULL,293-555-0147,2003-10-23,Person,NULL
645,677,11644,NULL,Charles,S,Torres,0,1969-10-07,S,NULL,M,charles52@adventure-works.com,40000.00,2,2,Bachelors,Skilled Manual,1,0,7347 Ready Road,NULL,202-555-0114,2003-11-18,Person,NULL
646,686,11645,NULL,Gabriella,M,Turner,0,1969-10-19,S,NULL,F,gabriella27@adventure-works.com,40000.00,2,2,Bachelors,Skilled Manual,1,0,9976 Manila Avenue,NULL,131-555-0142,2004-05-13,Person,NULL
647,597,11646,NULL,Anna,A,Foster,0,1969-03-19,S,NULL,F,anna41@adventure-works.com,40000.00,2,2,Bachelors,Skilled Manual,1,0,6580 Poor Ridge Court,NULL,288-555-0189,2004-01-16,Person,NULL
648,467,11647,NULL,Randy,J,Wu,0,1969-09-22,S,NULL,M,randy8@adventure-works.com,40000.00,2,2,Bachelors,Skilled Manual,0,0,589 Ashwood Dr.,NULL,189-555-0124,2003-08-19,Person,NULL
649,610,11648,NULL,Kevin,R,Scott,0,1969-04-16,S,NULL,M,kevin50@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,4414 Kendree St.,NULL,364-555-0111,2004-02-29,Person,NULL
650,667,11649,NULL,Ian,M,White,0,1969-01-26,M,NULL,M,ian12@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,6289 Duck Horn Court,NULL,200-555-0138,2003-10-07,Person,NULL
651,633,11650,NULL,Caleb,NULL,Hayes,0,1969-07-26,M,NULL,M,caleb19@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,3824 White Dr,NULL,243-555-0128,2003-08-19,Person,NULL
652,467,11651,NULL,Patricia,NULL,Garcia,0,1971-12-17,M,NULL,F,patricia18@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,2500 Ward Court,NULL,501-555-0174,2003-09-05,Person,NULL
653,562,11652,NULL,Samuel,V,Russell,0,1971-05-05,M,NULL,M,samuel19@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,9668 Fieldbrook Pl,NULL,828-555-0112,2003-12-28,Person,NULL
654,500,11653,NULL,Sydney,NULL,Peterson,0,1971-06-08,S,NULL,F,sydney15@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,3152 Woodcrest Drive,NULL,848-555-0130,2003-10-18,Person,NULL
655,582,11654,NULL,Ariana,C,Sanchez,0,1971-09-19,M,NULL,F,ariana22@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,5278 Mill Road,NULL,435-555-0160,2002-04-20,Person,NULL
656,470,11655,NULL,Tamara,NULL,Sharma,0,1971-04-01,S,NULL,F,tamara21@adventure-works.com,70000.00,2,0,Graduate Degree,Professional,1,0,4221 Birch Bark Road,NULL,164-555-0166,2004-04-01,Person,NULL
657,494,11656,NULL,Katelyn,K,Perez,0,1971-09-20,M,NULL,F,katelyn35@adventure-works.com,70000.00,3,0,Graduate Degree,Professional,1,0,7494 Sunset Circle,NULL,864-555-0116,2004-03-14,Person,NULL
658,670,11657,NULL,Megan,A,Cox,0,1971-05-04,M,NULL,F,megan39@adventure-works.com,70000.00,3,0,Graduate Degree,Professional,1,0,9825 Coralie Drive,NULL,466-555-0163,2003-11-26,Person,NULL
659,520,11658,NULL,Robert,NULL,Mitchell,0,1969-02-07,M,NULL,M,robert53@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,9350 Mt. Hood Circle,NULL,132-555-0112,2003-10-25,Person,NULL
660,550,11659,NULL,Miguel,NULL,Adams,0,1969-04-22,S,NULL,M,miguel32@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,4912 Mellowood Street,NULL,910-555-0185,2003-11-10,Person,NULL
661,675,11660,NULL,Miranda,NULL,Gonzales,0,1969-01-22,M,NULL,F,miranda17@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,2458 Blocking Ct.,NULL,343-555-0197,2003-11-09,Person,NULL
662,467,11661,NULL,Jeremiah,S,James,0,1970-01-07,S,NULL,M,jeremiah39@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,4909 Vine Lane,NULL,716-555-0117,2003-10-08,Person,NULL
663,660,11662,NULL,Ethan,NULL,Kumar,0,1970-07-04,S,NULL,M,ethan24@adventure-works.com,60000.00,2,0,Graduate Degree,Professional,1,0,447 Barberry Court,NULL,214-555-0118,2003-11-07,Person,NULL
664,566,11663,NULL,Seth,A,Williams,0,1970-02-25,M,NULL,M,seth2@adventure-works.com,70000.00,4,0,Graduate Degree,Professional,1,0,3796 Peachwillow,NULL,878-555-0119,2002-04-30,Person,NULL
665,445,11664,NULL,Alyssa,L,Morgan,0,1970-02-09,S,NULL,F,alyssa30@adventure-works.com,70000.00,4,0,Graduate Degree,Professional,1,0,6751 Yosemite Ct.,NULL,144-555-0113,2002-04-29,Person,NULL
666,610,11665,NULL,Janet,NULL,Dominguez,0,1970-12-13,M,NULL,F,janet18@adventure-works.com,70000.00,4,0,Graduate Degree,Professional,1,0,8914 Jam Way,NULL,142-555-0139,2002-04-15,Person,NULL
667,560,11666,NULL,Angel,NULL,Baker,0,1970-12-17,M,NULL,M,angel30@adventure-works.com,80000.00,2,0,Graduate Degree,Professional,1,0,7119 Iowa Drive,NULL,616-555-0161,2002-04-19,Person,NULL
668,566,11667,NULL,Blake,S,Moore,0,1967-06-21,M,NULL,M,blake7@adventure-works.com,70000.00,2,2,Bachelors,Skilled Manual,1,1,1245 Clay Road,NULL,485-555-0144,2004-01-05,Person,NULL
669,430,11668,NULL,Jada,C,Collins,0,1967-09-07,S,NULL,F,jada15@adventure-works.com,70000.00,2,2,Bachelors,Skilled Manual,1,1,1978 Medina Dr.,NULL,169-555-0194,2004-06-18,Person,NULL
670,559,11669,NULL,Isabella,NULL,Simmons,0,1967-10-21,S,NULL,F,isabella25@adventure-works.com,70000.00,2,2,Bachelors,Skilled Manual,1,1,3495 Virginia Lane,NULL,424-555-0125,2004-02-19,Person,NULL
671,488,11670,NULL,Jacqueline,NULL,Perry,0,1967-10-17,S,NULL,F,jacqueline8@adventure-works.com,70000.00,2,2,Bachelors,Skilled Manual,1,1,2326 MountainAire Parkway,NULL,172-555-0136,2003-10-15,Person,NULL
672,625,11671,NULL,Jessica,L,Brown,0,1966-05-18,S,NULL,F,jessica51@adventure-works.com,60000.00,3,3,Bachelors,Skilled Manual,0,0,8874 Dallis Drive,NULL,895-555-0138,2002-04-23,Person,NULL
673,430,11672,NULL,Chad,C,Jai,0,1966-09-21,M,NULL,M,chad13@adventure-works.com,60000.00,3,3,Bachelors,Skilled Manual,1,1,1386 Fillet Ave.,NULL,355-555-0162,2004-01-26,Person,NULL
674,597,11673,NULL,Susan,C,Ye,0,1966-02-07,S,NULL,F,susan19@adventure-works.com,60000.00,3,3,Bachelors,Skilled Manual,1,1,2093 Dubhe Court,NULL,268-555-0189,2003-08-03,Person,NULL
675,707,11674,NULL,Morgan,B,Rogers,0,1966-08-18,M,NULL,F,morgan49@adventure-works.com,60000.00,0,0,Graduate Degree,Professional,1,0,1168 Escobar,NULL,405-555-0116,2003-12-01,Person,NULL
676,627,11675,NULL,Devin,J,Martinez,0,1966-02-02,S,NULL,M,devin16@adventure-works.com,70000.00,4,0,Graduate Degree,Professional,1,0,5571 Crawford,NULL,594-555-0155,2002-04-27,Person,NULL
677,594,11676,NULL,Alan,NULL,Hu,0,1966-02-13,M,NULL,M,alan24@adventure-works.com,80000.00,0,0,Graduate Degree,Professional,1,0,970 Pheasant Circle,NULL,723-555-0187,2004-02-21,Person,NULL
678,490,11677,NULL,Charles,NULL,Walker,0,1969-10-14,S,NULL,M,charles27@adventure-works.com,60000.00,2,0,Graduate Degree,Professional,1,0,189 Richview Dr,NULL,162-555-0110,2003-10-07,Person,NULL
679,461,11678,NULL,Johnny,A,Chavez,0,1969-01-28,M,NULL,M,johnny16@adventure-works.com,70000.00,5,0,Graduate Degree,Professional,1,0,4778 Geary Road,NULL,895-555-0161,2002-04-12,Person,NULL
680,537,11679,NULL,Dalton,W,Richardson,0,1969-05-08,M,NULL,M,dalton80@adventure-works.com,70000.00,5,5,Graduate Degree,Professional,1,2,6453 Castle Hill Road,NULL,385-555-0179,2004-04-15,Person,NULL
681,677,11680,NULL,Kaylee,E,Nelson,0,1969-09-04,M,NULL,F,kaylee31@adventure-works.com,70000.00,5,5,Graduate Degree,Professional,1,2,7755 West Road,NULL,139-555-0186,2004-03-04,Person,NULL
682,551,11681,NULL,Abigail,E,Jones,0,1969-08-07,M,NULL,F,abigail50@adventure-works.com,70000.00,5,5,Graduate Degree,Professional,1,2,1433 C Mt. Hood Crest,NULL,889-555-0151,2003-09-08,Person,NULL
683,559,11682,NULL,Kaitlyn,NULL,Hall,0,1969-03-16,M,NULL,F,kaitlyn46@adventure-works.com,70000.00,5,5,Graduate Degree,Professional,0,2,5715 5th Ave.,NULL,209-555-0173,2004-03-08,Person,NULL
684,625,11683,NULL,Greg,M,Taylor,0,1969-01-05,M,NULL,M,greg10@adventure-works.com,80000.00,2,0,Graduate Degree,Professional,1,0,1052 Stanford Street,NULL,959-555-0135,2002-04-07,Person,NULL
685,677,11684,NULL,Devin,NULL,Parker,0,1965-10-01,S,NULL,M,devin40@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,1,4024 Calhoun Court,NULL,897-555-0155,2004-01-02,Person,NULL
686,660,11685,NULL,Jose,A,Griffin,0,1965-02-07,M,NULL,M,jose15@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,1,4769 Book Ct,NULL,789-555-0114,2003-09-12,Person,NULL
687,633,11686,NULL,Luke,C,Edwards,0,1965-04-13,S,NULL,M,luke33@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,1,4895 Hickory Drive,NULL,815-555-0192,2003-09-09,Person,NULL
688,643,11687,NULL,Cody,NULL,Torres,0,1965-07-13,S,NULL,M,cody5@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,1,3889 Castle Hill Road,NULL,269-555-0120,2003-10-14,Person,NULL
689,694,11688,NULL,Victoria,A,Morris,0,1965-12-25,S,NULL,F,victoria26@adventure-works.com,80000.00,3,3,Bachelors,Skilled Manual,1,2,7675 Moss Hollow Court,NULL,178-555-0156,2002-04-04,Person,NULL
690,479,11689,NULL,Ian,D,Diaz,0,1965-09-06,M,NULL,M,ian62@adventure-works.com,80000.00,3,3,Bachelors,Skilled Manual,1,2,4091 Hill Meadow Pl.,NULL,136-555-0185,2004-02-27,Person,NULL
691,535,11690,NULL,Caroline,NULL,Butler,0,1965-01-13,M,NULL,F,caroline15@adventure-works.com,60000.00,0,0,Graduate Degree,Professional,1,0,5629 Seagull Court,NULL,101-555-0110,2002-04-27,Person,NULL
692,494,11691,NULL,Kaitlyn,NULL,Wilson,0,1964-01-03,S,NULL,F,kaitlyn29@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,1,24 Roslyn Drive,NULL,968-555-0196,2003-08-12,Person,NULL
693,443,11692,NULL,Caleb,A,Gonzales,0,1964-06-19,M,NULL,M,caleb14@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,1,2150 Pershing Dr,NULL,475-555-0114,2004-01-08,Person,NULL
694,490,11693,NULL,Hailey,W,Diaz,0,1964-09-24,S,NULL,F,hailey42@adventure-works.com,50000.00,4,4,Bachelors,Skilled Manual,0,2,9063 Vista Aven.,NULL,835-555-0168,2003-08-01,Person,NULL
695,469,11694,NULL,Jonathon,L,Ortega,0,1964-03-24,M,NULL,M,jonathon16@adventure-works.com,50000.00,4,4,Bachelors,Skilled Manual,1,4,4453 Bannock Ct.,NULL,733-555-0157,2003-10-13,Person,NULL
696,430,11695,NULL,Logan,NULL,Campbell,0,1964-01-11,M,NULL,M,logan33@adventure-works.com,50000.00,5,5,Bachelors,Skilled Manual,1,3,8910 Hilltop Road,NULL,164-555-0159,2003-10-11,Person,NULL
697,559,11696,NULL,Mackenzie,T,Campbell,0,1964-04-05,S,NULL,F,mackenzie29@adventure-works.com,50000.00,5,5,Bachelors,Skilled Manual,1,3,5905 Hawthorne Dr.,NULL,786-555-0184,2002-04-03,Person,NULL
698,520,11697,NULL,Eduardo,NULL,Lee,0,1964-06-24,M,NULL,M,eduardo21@adventure-works.com,50000.00,4,2,Bachelors,Skilled Manual,1,2,265 Jeff Ct,NULL,993-555-0176,2004-02-08,Person,NULL
699,511,11698,NULL,Jackson,NULL,Wright,0,1964-11-25,M,NULL,M,jackson51@adventure-works.com,50000.00,4,2,Bachelors,Skilled Manual,1,2,7796 Adobe Drive,NULL,112-555-0181,2003-10-02,Person,NULL
700,566,11699,NULL,Chase,NULL,Peterson,0,1963-03-16,S,NULL,M,chase5@adventure-works.com,60000.00,4,2,Bachelors,Skilled Manual,0,2,4315 Glenside Ct.,NULL,369-555-0167,2003-11-30,Person,NULL
701,707,11700,NULL,Xavier,NULL,Richardson,0,1963-11-25,S,NULL,M,xavier76@adventure-works.com,60000.00,4,2,Bachelors,Professional,0,2,3249 E Leland,NULL,578-555-0132,2003-08-06,Person,NULL
702,670,11701,NULL,David,NULL,Hayes,0,1963-08-24,M,NULL,M,david56@adventure-works.com,60000.00,4,2,Bachelors,Professional,1,2,3570 Book Ct,NULL,872-555-0191,2003-10-26,Person,NULL
703,445,11702,NULL,Jenny,S,Zhou,0,1963-10-17,S,NULL,F,jenny11@adventure-works.com,60000.00,4,2,Bachelors,Professional,1,2,2107 Cardinal,NULL,763-555-0124,2003-11-18,Person,NULL
704,643,11703,NULL,Kaylee,NULL,Baker,0,1968-06-24,S,NULL,F,kaylee39@adventure-works.com,60000.00,0,0,Bachelors,Professional,0,1,4668 Chilpancingo Park,NULL,609-555-0179,2003-08-17,Person,NULL
705,691,11704,NULL,Evan,G,Hernandez,0,1968-06-01,S,NULL,M,evan45@adventure-works.com,60000.00,0,0,Bachelors,Professional,0,1,6337 Margo Drive,NULL,592-555-0143,2004-01-08,Person,NULL
706,707,11705,NULL,Brooke,NULL,Richardson,0,1968-05-21,S,NULL,F,brooke9@adventure-works.com,60000.00,2,2,Graduate Degree,Professional,1,0,4171 Miller Avenue,NULL,752-555-0155,2002-04-30,Person,NULL
707,445,11706,NULL,Blake,M,Perez,0,1963-02-14,M,NULL,M,blake39@adventure-works.com,60000.00,4,2,Bachelors,Professional,1,2,3064 Fern Leaf Lane,NULL,146-555-0191,2003-09-09,Person,NULL
708,707,11707,NULL,Natalie,NULL,Cook,0,1963-12-22,S,NULL,F,natalie5@adventure-works.com,60000.00,4,2,Bachelors,Professional,1,3,1064 William Way,NULL,468-555-0193,2002-04-12,Person,NULL
709,505,11708,NULL,Elizabeth,NULL,Weisman,0,1963-09-19,S,NULL,F,elizabeth6@adventure-works.com,60000.00,4,2,Bachelors,Professional,1,3,7085 Valley Run,NULL,117-555-0118,2002-04-27,Person,NULL
710,701,11709,NULL,Hailey,NULL,Collins,0,1963-02-19,S,NULL,F,hailey45@adventure-works.com,60000.00,3,2,Graduate Degree,Professional,0,0,5609 Gary Drive,NULL,394-555-0185,2003-09-12,Person,NULL
711,643,11710,NULL,Zoe,R,Ramirez,0,1962-03-20,M,NULL,F,zoe6@adventure-works.com,40000.00,3,2,High School,Skilled Manual,1,2,8085 Grasswood Ct,NULL,712-555-0144,2004-05-26,Person,NULL
712,665,11711,NULL,Daniel,NULL,Davis,0,1962-12-08,S,NULL,M,daniel23@adventure-works.com,70000.00,1,0,Bachelors,Professional,0,1,263 La Orinda Pl.,NULL,217-555-0147,2003-08-11,Person,NULL
713,490,11712,NULL,Shelby,NULL,Rogers,0,1962-11-03,M,NULL,F,shelby19@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,16 White Pl.,NULL,187-555-0139,2003-08-08,Person,NULL
714,642,11713,NULL,Kyle,C,Zhang,0,1962-03-20,M,NULL,M,kyle19@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,4417 W. Watson Court,NULL,793-555-0118,2004-01-08,Person,NULL
715,688,11714,NULL,Alexandria,E,Long,0,1962-10-18,M,NULL,F,alexandria9@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,5543 Hamilton Ave.,NULL,676-555-0172,2003-08-22,Person,NULL
716,690,11715,NULL,Chloe,F,Robinson,0,1962-09-21,M,NULL,F,chloe28@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,6779 Willcrest Circle,NULL,570-555-0117,2004-06-28,Person,NULL
717,472,11716,NULL,Evan,NULL,Kelly,0,1961-10-21,S,NULL,M,evan2@adventure-works.com,40000.00,4,2,High School,Skilled Manual,1,2,9531 Lancaster,NULL,222-555-0139,2003-12-02,Person,NULL
718,620,11717,NULL,Marcus,J,Jones,0,1961-09-02,M,NULL,M,marcus3@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,0,1,4836 Marina,NULL,465-555-0162,2003-11-26,Person,NULL
719,523,11718,NULL,Sarah,T,Jones,0,1961-11-14,M,NULL,F,sarah5@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,2935 Pine Creek Way,NULL,585-555-0177,2003-09-07,Person,NULL
720,467,11719,NULL,Blake,P,Green,0,1960-05-08,M,NULL,M,blake32@adventure-works.com,40000.00,4,2,High School,Skilled Manual,1,2,2850 D Bel Air Dr,NULL,397-555-0128,2003-10-28,Person,NULL
721,688,11720,NULL,Morgan,P,Morris,0,1960-03-26,M,NULL,F,morgan48@adventure-works.com,40000.00,4,2,High School,Skilled Manual,1,2,9671 Leewood Place,NULL,178-555-0115,2003-11-18,Person,NULL
722,505,11721,NULL,Jennifer,A,Alexander,0,1960-01-22,M,NULL,F,jennifer92@adventure-works.com,40000.00,4,2,High School,Skilled Manual,1,2,4195 San Paolo,NULL,623-555-0122,2003-12-17,Person,NULL
723,583,11722,NULL,Julian,S,Hughes,0,1960-07-02,M,NULL,M,julian13@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,4408 Trinity Ave.,NULL,301-555-0114,2004-01-31,Person,NULL
724,695,11723,NULL,Luke,A,Coleman,0,1967-08-21,S,NULL,M,luke24@adventure-works.com,70000.00,0,0,Partial College,Skilled Manual,0,1,613 Glen Wood Drive,NULL,959-555-0119,2003-08-04,Person,NULL
725,695,11724,NULL,Jason,NULL,Carter,0,1967-04-15,S,NULL,M,jason39@adventure-works.com,70000.00,0,0,Partial College,Skilled Manual,0,1,4848 Azalea Ave.,NULL,234-555-0170,2003-08-09,Person,NULL
726,597,11725,NULL,Jose,K,Li,0,1967-09-17,S,NULL,M,jose20@adventure-works.com,70000.00,0,0,Partial College,Skilled Manual,0,1,2033 Woodbury Place,NULL,145-555-0188,2003-10-03,Person,NULL
727,597,11726,NULL,Micah,R,Liang,0,1967-07-17,S,NULL,M,micah4@adventure-works.com,70000.00,0,0,Partial College,Skilled Manual,0,1,4685 York Dr,NULL,843-555-0120,2004-04-12,Person,NULL
728,516,11727,NULL,Benjamin,NULL,Taylor,0,1967-07-09,S,NULL,M,benjamin43@adventure-works.com,60000.00,0,0,Graduate Degree,Professional,0,1,2078 Jennifer Way,NULL,571-555-0135,2002-04-14,Person,NULL
729,573,11728,NULL,Logan,H,White,0,1960-01-07,M,NULL,M,logan64@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,5087 Bonita Ave.,NULL,710-555-0132,2003-12-13,Person,NULL
730,642,11729,NULL,Caleb,NULL,Campbell,0,1960-05-06,M,NULL,M,caleb36@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,1895 San Carlos Ave.,NULL,459-555-0187,2004-01-28,Person,NULL
731,677,11730,NULL,Emma,NULL,Torres,0,1960-10-02,M,NULL,F,emma40@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,6062 Mota Dr.,NULL,192-555-0182,2003-11-12,Person,NULL
732,445,11731,NULL,Tanya,H,Gill,0,1960-08-19,M,NULL,F,tanya10@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,8850 Thunderbird Drive,NULL,742-555-0111,2003-09-17,Person,NULL
733,462,11732,NULL,Erick,NULL,Sanchez,0,1959-02-08,M,NULL,M,erick20@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,664 Book Pl,NULL,827-555-0145,2003-12-11,Person,NULL
734,470,11733,NULL,Kristi,J,Schmidt,0,1959-07-27,M,NULL,F,kristi27@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,1536 Camino Verde Ct.,NULL,995-555-0114,2004-07-04,Person,NULL
735,619,11734,NULL,Omar,J,Chen,0,1959-08-25,M,NULL,M,omar2@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,0,1,3181 Hacienda,NULL,938-555-0117,2003-12-23,Person,NULL
736,507,11735,NULL,Sydney,K,Gray,0,1959-01-22,M,NULL,F,sydney16@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,1229 Apollo Way,NULL,637-555-0114,2003-08-28,Person,NULL
737,631,11736,NULL,Sebastian,NULL,Sanchez,0,1959-09-25,M,NULL,M,sebastian16@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,0,1,7706 California St.,NULL,404-555-0117,2004-04-19,Person,NULL
738,538,11737,NULL,Megan,A,Martin,0,1959-02-08,M,NULL,F,megan17@adventure-works.com,60000.00,4,3,Bachelors,Professional,1,0,8243 Gilardy Drive,NULL,612-555-0171,2003-08-18,Person,NULL
739,671,11738,NULL,Elijah,NULL,Alexander,0,1959-10-09,M,NULL,M,elijah20@adventure-works.com,60000.00,4,3,Bachelors,Professional,1,0,6933 Sutton Circle,NULL,100-555-0155,2003-08-06,Person,NULL
740,695,11739,NULL,Aaron,L,King,0,1959-05-14,M,NULL,M,aaron51@adventure-works.com,70000.00,2,0,Graduate Degree,Professional,1,1,2243 W St.,NULL,600-555-0195,2003-07-17,Person,NULL
741,562,11740,NULL,Jan,M,Hall,0,1959-04-24,M,NULL,F,jan18@adventure-works.com,70000.00,5,5,Graduate Degree,Professional,0,3,5793 West Road,NULL,118-555-0131,2003-09-08,Person,NULL
742,610,11741,NULL,Tamara,L,Chander,0,1959-07-26,M,NULL,F,tamara27@adventure-works.com,80000.00,4,0,Graduate Degree,Professional,1,0,6344 Dartmouth Way,NULL,112-555-0164,2002-04-17,Person,NULL
743,538,11742,NULL,Edward,NULL,Lewis,0,1958-11-02,S,NULL,M,edward43@adventure-works.com,60000.00,3,2,Bachelors,Professional,0,1,3508 Canning Road,NULL,936-555-0189,2002-04-05,Person,NULL
744,552,11743,NULL,Chase,E,Kelly,0,1958-03-16,M,NULL,M,chase3@adventure-works.com,60000.00,1,0,Bachelors,Professional,1,1,5940 Dleta Road,NULL,153-555-0118,2002-04-27,Person,NULL
745,552,11744,NULL,Stephanie,D,Campbell,0,1958-09-07,M,NULL,F,stephanie54@adventure-works.com,60000.00,1,0,Bachelors,Professional,1,1,6339 E. 108th Street,NULL,712-555-0117,2003-10-15,Person,NULL
